timestamp,elapsed_s,rank,gpu_index,utilization_gpu_pct,memory_used_mib
1787404424.0454636,0.035,0,0,22,1092
1787404425.071443,1.061,0,0,1,1092
1787404426.1011178,2.091,0,0,0,1092
1787404427.1288671,3.119,0,0,0,1144
1787404428.1601849,4.15,0,0,38,1690
1787404429.1941767,5.184,0,0,95,1706
1787404430.223539,6.213,0,0,100,1874
1787404431.2519224,7.242,0,0,100,1874
1787404432.2822618,8.272,0,0,100,1874
1787404433.3087864,9.299,0,0,100,1874
1787404434.3408353,10.331,0,0,100,1874
1787404435.3707905,11.361,0,0,100,1874
1787404436.4029155,12.393,0,0,100,1874
1787404437.4297404,13.419,0,0,97,1874
1787404438.4566169,14.446,0,0,100,1874
1787404439.4906032,15.48,0,0,100,1874
1787404440.5172057,16.507,0,0,100,1874
1787404441.5450778,17.535,0,0,100,1874
1787404442.5742328,18.564,0,0,99,1874
1787404443.602829,19.593,0,0,100,1874
1787404444.6308343,20.621,0,0,99,1874
1787404445.6591425,21.649,0,0,100,1874
1787404446.6899195,22.68,0,0,100,1946
1787404447.7200499,23.71,0,0,85,1946
1787404448.748952,24.739,0,0,100,1946
1787404449.7834635,25.773,0,0,100,1946
1787404450.8161278,26.806,0,0,100,1946
1787404451.8452609,27.835,0,0,100,1946
1787404452.8784568,28.868,0,0,100,1946
1787404453.9038384,29.894,0,0,100,1946
1787404454.9300423,30.92,0,0,100,1946
1787404455.9608014,31.951,0,0,100,1946
1787404456.9910438,32.981,0,0,99,1946
1787404458.0240045,34.014,0,0,100,1946
1787404459.0544667,35.044,0,0,100,1946
1787404460.080046,36.07,0,0,100,1946
1787404461.1097357,37.099,0,0,100,1946
1787404462.138668,38.128,0,0,100,1946
1787404463.1776764,39.167,0,0,100,1946
1787404464.2052546,40.195,0,0,100,1946
1787404465.233294,41.223,0,0,100,1946
1787404466.2633417,42.253,0,0,100,1946
1787404467.2887166,43.278,0,0,99,1946
1787404468.3222249,44.312,0,0,100,1946
1787404469.3493645,45.339,0,0,99,1946
1787404470.3806932,46.37,0,0,100,1946
1787404471.4062665,47.396,0,0,100,1946
1787404472.4344459,48.424,0,0,100,1946
1787404473.4718344,49.462,0,0,100,1946
1787404474.5015993,50.491,0,0,100,1946
1787404475.537943,51.528,0,0,100,1946
1787404476.5661707,52.556,0,0,99,1946
1787404477.5943198,53.584,0,0,100,1946
1787404478.6250925,54.615,0,0,100,1946
1787404479.6502857,55.64,0,0,100,1946
1787404480.679958,56.67,0,0,100,1946
1787404481.7073677,57.697,0,0,100,1946
1787404482.742749,58.732,0,0,100,1946
1787404483.7740238,59.764,0,0,100,1946
1787404484.8027275,60.792,0,0,100,1946
1787404485.8276465,61.817,0,0,99,1946
1787404486.8571167,62.847,0,0,100,1946
1787404487.8880847,63.878,0,0,100,1946
1787404488.917006,64.907,0,0,100,1946
1787404489.950351,65.94,0,0,100,1946
1787404490.9810126,66.971,0,0,99,1946
1787404492.0077813,67.998,0,0,100,1946
1787404493.0374389,69.027,0,0,100,1946
1787404494.0650709,70.055,0,0,100,1946
1787404495.0924165,71.082,0,0,100,1946
1787404496.124312,72.114,0,0,96,1946
1787404497.1525059,73.142,0,0,100,1946
1787404498.181701,74.171,0,0,100,1946
1787404499.2110915,75.201,0,0,100,1946
1787404500.2416105,76.231,0,0,100,1946
1787404501.268959,77.259,0,0,100,1946
1787404502.2988734,78.289,0,0,100,1946
1787404503.3255112,79.315,0,0,100,1946
1787404504.3519552,80.342,0,0,100,1946
1787404505.379281,81.369,0,0,100,1946
1787404506.4079545,82.398,0,0,99,1946
1787404507.4367633,83.426,0,0,100,1946
1787404508.4633958,84.453,0,0,100,1946
1787404509.4916356,85.481,0,0,100,1946
1787404510.5232098,86.513,0,0,100,1946
1787404511.5493872,87.539,0,0,100,1946
1787404512.5763774,88.566,0,0,100,1946
1787404513.6035745,89.593,0,0,100,1946
1787404514.6364806,90.626,0,0,99,1946
1787404515.6688955,91.659,0,0,100,1946
1787404516.6993442,92.689,0,0,100,1946
1787404517.7287102,93.718,0,0,99,1946
1787404518.7571175,94.747,0,0,100,1946
1787404519.7857003,95.775,0,0,100,1946
1787404520.8204594,96.81,0,0,100,1946
1787404521.8538907,97.844,0,0,100,1946
1787404522.884259,98.874,0,0,100,1946
1787404523.9176242,99.907,0,0,100,1946
1787404524.9463925,100.936,0,0,99,1946
1787404525.9787831,101.969,0,0,100,1946
1787404527.0073726,102.997,0,0,100,1946
1787404528.0388124,104.029,0,0,100,1946
1787404529.0711563,105.061,0,0,100,1946
1787404530.1054602,106.095,0,0,100,1946
1787404531.1392736,107.129,0,0,100,1946
1787404532.1697261,108.159,0,0,99,1946
1787404533.1989942,109.189,0,0,100,1946
1787404534.2303247,110.22,0,0,100,1946
1787404535.258249,111.248,0,0,99,1946
1787404536.2866197,112.276,0,0,100,1946
1787404537.3177447,113.307,0,0,100,1946
1787404538.3454347,114.335,0,0,100,1946
1787404539.3732064,115.363,0,0,100,1946
1787404540.3992238,116.389,0,0,100,1946
1787404541.4286773,117.418,0,0,100,1946
1787404542.4552898,118.445,0,0,100,1946
1787404543.484958,119.475,0,0,100,1946
1787404544.5150175,120.505,0,0,99,1946
1787404545.5438848,121.534,0,0,100,1946
1787404546.5698893,122.56,0,0,100,1946
1787404547.5976977,123.587,0,0,100,1946
1787404548.6287737,124.618,0,0,100,1946
1787404549.6564417,125.646,0,0,99,1946
1787404550.6826782,126.672,0,0,100,1946
1787404551.7089982,127.699,0,0,99,1946
1787404552.7378387,128.728,0,0,100,1946
1787404553.7674856,129.757,0,0,99,1946
1787404554.7948444,130.785,0,0,100,1946
1787404555.8202348,131.81,0,0,99,1946
1787404556.8467467,132.836,0,0,100,1946
1787404557.8880198,133.878,0,0,100,1946
1787404558.917021,134.907,0,0,100,1946
1787404559.9448705,135.935,0,0,100,1946
1787404560.9763837,136.966,0,0,99,1946
1787404562.0042007,137.994,0,0,100,1946
1787404563.0323906,139.022,0,0,100,1946
1787404564.059797,140.05,0,0,99,1946
1787404565.089995,141.08,0,0,100,1946
1787404566.1268697,142.117,0,0,99,1946
1787404567.1511745,143.141,0,0,100,1946
1787404568.182489,144.172,0,0,100,1946
1787404569.208917,145.199,0,0,100,1946
1787404570.2344737,146.224,0,0,100,1946
1787404571.2630615,147.253,0,0,99,1946
1787404572.2931695,148.283,0,0,100,1946
1787404573.3236794,149.313,0,0,99,1946
1787404574.354818,150.345,0,0,100,1946
1787404575.379799,151.37,0,0,100,1946
1787404576.4044168,152.394,0,0,100,1946
1787404577.4318922,153.422,0,0,100,1946
1787404578.456864,154.447,0,0,100,1946
1787404579.4852223,155.475,0,0,100,1946
1787404580.5150042,156.505,0,0,100,1946
1787404581.5450993,157.535,0,0,100,1946
1787404582.572316,158.562,0,0,100,1946
1787404583.5997195,159.589,0,0,99,1946
1787404584.6294816,160.619,0,0,100,1946
1787404585.661502,161.651,0,0,100,1946
1787404586.6945617,162.684,0,0,100,1946
1787404587.724319,163.714,0,0,100,1946
1787404588.7553694,164.745,0,0,100,1946
1787404589.785168,165.775,0,0,100,1946
1787404590.8144689,166.804,0,0,100,1946
1787404591.8426003,167.832,0,0,100,1946
1787404592.8708873,168.861,0,0,100,1946
1787404593.9024317,169.892,0,0,99,1946
1787404594.9309754,170.921,0,0,100,1946
1787404595.9653945,171.955,0,0,100,1946
1787404596.9929366,172.983,0,0,100,1946
1787404598.0209343,174.011,0,0,100,1946
1787404599.051576,175.041,0,0,100,1946
1787404600.083842,176.074,0,0,99,1946
1787404601.111029,177.101,0,0,100,1946
1787404602.1410284,178.131,0,0,99,1946
1787404603.1758878,179.166,0,0,100,1946
1787404604.2026932,180.192,0,0,100,1946
1787404605.2288249,181.219,0,0,100,1946
1787404606.2574997,182.247,0,0,100,1946
1787404607.28687,183.277,0,0,100,1946
1787404608.3175132,184.307,0,0,100,1946
1787404609.3491304,185.339,0,0,100,1946
1787404610.3758774,186.366,0,0,99,1946
1787404611.4041069,187.394,0,0,100,1946
1787404612.4346917,188.424,0,0,99,1946
1787404613.4631612,189.453,0,0,100,1946
1787404614.4963558,190.486,0,0,100,1946
1787404615.5266402,191.516,0,0,100,1946
1787404616.5540528,192.544,0,0,100,1946
1787404617.5822656,193.572,0,0,100,1946
1787404618.6094608,194.599,0,0,100,1946
1787404619.6359286,195.626,0,0,99,1946
1787404620.6636295,196.653,0,0,100,1946
1787404621.6919613,197.682,0,0,100,1946
1787404622.7205012,198.71,0,0,99,1946
1787404623.7517164,199.741,0,0,100,1946
1787404624.7825034,200.772,0,0,99,1946
1787404625.8106027,201.8,0,0,100,1946
1787404626.8362734,202.826,0,0,100,1946
1787404627.8681095,203.858,0,0,100,1946
1787404629.005314,204.995,0,0,100,1946
1787404630.0318258,206.022,0,0,100,1946
1787404631.0687764,207.058,0,0,99,1946
1787404632.10096,208.091,0,0,100,1946
1787404633.1326897,209.122,0,0,100,1946
