timestamp,elapsed_s,rank,gpu_index,utilization_gpu_pct,memory_used_mib
1787422751.4391963,7653.837,0,0,100,1946
1787422752.4676719,7654.866,0,0,100,1946
1787422753.4967194,7655.895,0,0,100,1946
1787422754.524247,7656.922,0,0,100,1946
1787422755.5507033,7657.949,0,0,100,1946
1787422756.581936,7658.98,0,0,100,1946
1787422757.6095245,7660.008,0,0,100,1946
1787422758.63877,7661.037,0,0,100,1946
1787422759.667135,7662.065,0,0,100,1946
1787422760.693133,7663.091,0,0,100,1946
1787422761.720534,7664.119,0,0,100,1946
1787422762.7488782,7665.147,0,0,100,1946
1787422763.7785697,7666.177,0,0,100,1946
1787422764.8078442,7667.206,0,0,100,1946
1787422765.8366232,7668.235,0,0,100,1946
1787422766.866811,7669.265,0,0,100,1946
1787422767.8960154,7670.294,0,0,100,1946
1787422768.9295945,7671.328,0,0,99,1946
1787422769.9599655,7672.358,0,0,100,1946
1787422770.9862914,7673.384,0,0,100,1946
1787422772.0143971,7674.412,0,0,100,1946
1787422773.0447357,7675.443,0,0,100,1946
1787422774.0749574,7676.473,0,0,100,1946
1787422775.101594,7677.5,0,0,100,1946
1787422776.1280084,7678.526,0,0,100,1946
1787422777.1563113,7679.554,0,0,100,1946
1787422778.1870763,7680.585,0,0,100,1946
1787422779.2154832,7681.614,0,0,99,1946
1787422780.2428715,7682.641,0,0,100,1946
1787422781.26897,7683.667,0,0,100,1946
1787422782.2973711,7684.695,0,0,100,1946
1787422783.3250349,7685.723,0,0,100,1946
1787422784.356791,7686.755,0,0,100,1946
1787422785.3857763,7687.784,0,0,100,1946
1787422786.412632,7688.811,0,0,100,1946
1787422787.439391,7689.837,0,0,100,1946
1787422788.4696612,7690.868,0,0,99,1946
1787422789.5021384,7691.9,0,0,100,1946
1787422790.537384,7692.935,0,0,100,1946
1787422791.5657802,7693.964,0,0,100,1946
1787422792.5952485,7694.993,0,0,100,1946
1787422793.6215775,7696.02,0,0,100,1946
1787422794.6498952,7697.048,0,0,100,1946
1787422795.6785696,7698.077,0,0,100,1946
1787422796.706783,7699.105,0,0,100,1946
