timestamp,elapsed_s,rank,gpu_index,utilization_gpu_pct,memory_used_mib
1787434324.1720665,0.032,0,0,100,1636
1787434325.2036483,1.064,0,0,100,1636
1787434326.2397258,2.1,0,0,100,1636
1787434327.2695198,3.13,0,0,100,1636
1787434328.2987492,4.159,0,0,100,1636
1787434329.3295155,5.19,0,0,100,1636
1787434330.3598204,6.22,0,0,100,1636
1787434331.394636,7.255,0,0,83,1636
1787434332.4287302,8.289,0,0,0,1636
1787434333.462062,9.322,0,0,0,1652
1787434334.497898,10.358,0,0,14,1988
1787434335.5393932,11.4,0,0,96,2002
1787434336.5704308,12.431,0,0,99,2024
1787434337.6011903,13.462,0,0,98,2024
1787434338.628487,14.489,0,0,99,2024
1787434339.6584506,15.519,0,0,100,2024
1787434340.6845396,16.545,0,0,100,2024
1787434341.7162225,17.577,0,0,99,2024
1787434342.7469635,18.607,0,0,100,2024
1787434343.775563,19.636,0,0,96,2024
1787434344.8094182,20.67,0,0,100,2024
1787434345.840289,21.701,0,0,100,2024
1787434346.8715043,22.732,0,0,100,2026
1787434347.9020207,23.762,0,0,100,2026
1787434348.934265,24.795,0,0,100,2026
1787434349.9642923,25.825,0,0,100,2026
1787434350.9924135,26.853,0,0,100,2026
1787434352.0219395,27.882,0,0,99,2026
1787434353.0511243,28.912,0,0,100,2026
1787434354.081359,29.942,0,0,85,2060
1787434355.1130478,30.973,0,0,100,2062
1787434356.1425915,32.003,0,0,100,2080
1787434357.168986,33.029,0,0,100,2092
1787434358.1976876,34.058,0,0,100,2092
1787434359.2268107,35.087,0,0,100,2092
1787434360.2592347,36.12,0,0,100,2092
1787434361.2887857,37.149,0,0,100,2092
1787434362.3147423,38.175,0,0,99,2092
1787434363.3506916,39.211,0,0,100,2092
1787434364.3822021,40.243,0,0,98,2092
1787434365.4100406,41.27,0,0,100,2092
1787434366.4386148,42.299,0,0,100,2092
1787434367.469668,43.33,0,0,100,2092
1787434368.4963264,44.357,0,0,100,2092
1787434369.5264788,45.387,0,0,96,2094
1787434370.5578117,46.418,0,0,100,2094
1787434371.585169,47.446,0,0,100,2094
1787434372.6191144,48.48,0,0,100,2094
1787434373.6477823,49.508,0,0,100,2094
1787434374.676509,50.537,0,0,99,2094
1787434375.7032547,51.564,0,0,100,2094
1787434376.7322936,52.593,0,0,100,2094
1787434377.76153,53.622,0,0,100,2094
1787434378.789511,54.65,0,0,100,2094
1787434379.817009,55.677,0,0,100,2094
1787434380.8440514,56.704,0,0,100,2094
1787434381.8745298,57.735,0,0,100,2094
1787434382.907189,58.768,0,0,100,2094
1787434383.941619,59.802,0,0,99,2094
1787434384.9703357,60.831,0,0,100,2094
1787434386.0001137,61.861,0,0,100,2094
1787434387.0299525,62.89,0,0,100,2094
1787434388.057524,63.918,0,0,100,2094
1787434389.086395,64.947,0,0,100,2094
1787434390.1159143,65.976,0,0,100,2094
1787434391.1490345,67.009,0,0,100,2094
1787434392.1753843,68.036,0,0,100,2094
1787434393.2077951,69.068,0,0,100,2094
1787434394.2371213,70.098,0,0,98,2094
1787434395.270285,71.131,0,0,100,2094
1787434396.3075469,72.168,0,0,83,2094
1787434397.3405597,73.201,0,0,100,2094
1787434398.3721,74.232,0,0,100,2094
1787434399.3985164,75.259,0,0,100,2094
1787434400.4245934,76.285,0,0,100,2094
1787434401.4542654,77.315,0,0,100,2094
1787434402.485156,78.346,0,0,100,2094
1787434403.516668,79.377,0,0,99,2094
1787434404.5479977,80.408,0,0,100,2094
1787434405.580697,81.441,0,0,100,2094
1787434406.6082387,82.469,0,0,99,2094
1787434407.639319,83.5,0,0,100,2094
1787434408.6660876,84.526,0,0,100,2094
1787434409.6929429,85.553,0,0,100,2094
1787434410.7207508,86.581,0,0,100,2094
1787434411.7468753,87.607,0,0,99,2094
1787434412.7753687,88.636,0,0,100,2094
1787434413.808818,89.669,0,0,99,2094
1787434414.8430681,90.703,0,0,100,2094
1787434415.874395,91.735,0,0,100,2094
1787434416.9073853,92.768,0,0,100,2094
1787434417.9407904,93.801,0,0,100,2094
1787434418.9688244,94.829,0,0,100,2094
1787434419.9985454,95.859,0,0,100,2094
1787434421.0292041,96.89,0,0,99,2094
1787434422.0618575,97.922,0,0,100,2094
1787434423.0898085,98.95,0,0,99,2094
1787434424.1182117,99.979,0,0,100,2094
1787434425.1479092,101.008,0,0,99,2094
1787434426.1770995,102.037,0,0,100,2094
1787434427.2074738,103.068,0,0,100,2094
1787434428.2360828,104.096,0,0,100,2094
1787434429.2690926,105.129,0,0,100,2094
1787434430.299054,106.159,0,0,100,2094
1787434431.3288014,107.189,0,0,100,2094
1787434432.3572085,108.218,0,0,100,2094
1787434433.389756,109.25,0,0,99,2094
1787434434.4164355,110.277,0,0,100,2094
1787434435.4454892,111.306,0,0,99,2094
1787434436.4718025,112.332,0,0,100,2094
1787434437.5017188,113.362,0,0,100,2094
1787434438.5305545,114.391,0,0,99,2094
1787434439.5599816,115.42,0,0,100,2094
1787434440.59107,116.451,0,0,99,2094
1787434441.621842,117.482,0,0,100,2094
1787434442.6538289,118.514,0,0,100,2094
1787434443.685698,119.546,0,0,99,2094
1787434444.7152586,120.576,0,0,100,2094
1787434445.7432332,121.604,0,0,100,2094
1787434446.7699814,122.63,0,0,100,2094
1787434447.7958012,123.656,0,0,100,2094
1787434448.8276396,124.688,0,0,100,2094
1787434449.8644412,125.725,0,0,100,2094
1787434450.8942099,126.755,0,0,100,2094
1787434451.9257941,127.786,0,0,100,2094
1787434452.9600766,128.82,0,0,97,2094
1787434453.9949222,129.855,0,0,100,2094
1787434455.0272448,130.888,0,0,100,2094
1787434456.0556498,131.916,0,0,100,2094
1787434457.0842354,132.945,0,0,100,2094
1787434458.1108773,133.971,0,0,100,2094
1787434459.139459,135.0,0,0,100,2094
1787434460.1709604,136.031,0,0,99,2094
1787434461.198221,137.059,0,0,100,2094
1787434462.2298725,138.09,0,0,99,2094
1787434463.2583241,139.119,0,0,100,2094
1787434464.2868109,140.147,0,0,100,2094
1787434465.3144782,141.175,0,0,100,2094
1787434466.3424346,142.203,0,0,100,2094
1787434467.3685515,143.229,0,0,100,2094
1787434468.3966637,144.257,0,0,100,2094
1787434469.4249914,145.285,0,0,99,2094
1787434470.4528024,146.313,0,0,100,2094
1787434471.4810977,147.341,0,0,100,2094
1787434472.5098162,148.37,0,0,99,2094
1787434473.5397341,149.4,0,0,100,2094
1787434474.5691383,150.43,0,0,100,2094
1787434475.5956469,151.456,0,0,100,2094
1787434476.6233444,152.484,0,0,100,2094
1787434477.6526365,153.513,0,0,100,2094
1787434478.683172,154.544,0,0,100,2094
1787434479.711428,155.572,0,0,100,2094
1787434480.7382598,156.599,0,0,100,2094
1787434481.7710125,157.631,0,0,100,2094
1787434482.7990782,158.659,0,0,99,2094
1787434483.8302011,159.691,0,0,100,2094
1787434484.8602781,160.721,0,0,100,2094
1787434485.890749,161.751,0,0,100,2094
1787434486.9173346,162.778,0,0,100,2094
1787434487.9453912,163.806,0,0,100,2094
1787434488.9754713,164.836,0,0,100,2094
1787434490.0096877,165.87,0,0,100,2094
1787434491.0400527,166.9,0,0,100,2094
1787434492.0677712,167.928,0,0,100,2094
1787434493.0972514,168.958,0,0,99,2094
1787434494.1240935,169.984,0,0,100,2094
1787434495.1503332,171.011,0,0,100,2094
1787434496.181984,172.042,0,0,100,2094
1787434497.212518,173.073,0,0,100,2094
1787434498.2425218,174.103,0,0,100,2094
1787434499.2708185,175.131,0,0,99,2094
1787434500.2978334,176.158,0,0,100,2094
1787434501.3274841,177.188,0,0,99,2094
1787434502.3570628,178.217,0,0,100,2094
1787434503.3848593,179.245,0,0,100,2094
1787434504.4139843,180.274,0,0,100,2094
1787434505.4465194,181.307,0,0,100,2094
1787434506.4757788,182.336,0,0,100,2094
1787434507.5061922,183.367,0,0,100,2094
1787434508.536341,184.397,0,0,100,2094
1787434509.5656433,185.426,0,0,100,2094
1787434510.5948293,186.455,0,0,100,2094
1787434511.6250644,187.485,0,0,99,2094
1787434512.6522481,188.513,0,0,100,2094
1787434513.6813602,189.542,0,0,100,2094
1787434514.7087085,190.569,0,0,100,2094
1787434515.7377682,191.598,0,0,100,2094
1787434516.770869,192.631,0,0,100,2094
1787434517.801739,193.662,0,0,100,2094
1787434518.8294847,194.69,0,0,100,2094
1787434519.8596554,195.72,0,0,100,2094
1787434520.8893862,196.75,0,0,100,2094
1787434521.9194288,197.78,0,0,99,2094
1787434522.9494715,198.81,0,0,100,2094
1787434523.976781,199.837,0,0,100,2094
1787434525.0062366,200.867,0,0,100,2094
1787434526.0358403,201.896,0,0,100,2094
1787434527.0636609,202.924,0,0,100,2094
1787434528.0895674,203.95,0,0,100,2094
1787434529.117396,204.978,0,0,100,2094
1787434530.147275,206.008,0,0,100,2094
1787434531.1746879,207.035,0,0,100,2094
1787434532.2020693,208.062,0,0,99,2094
1787434533.230404,209.091,0,0,100,2094
1787434534.2564592,210.117,0,0,100,2094
1787434535.2856014,211.146,0,0,100,2094
1787434536.3180838,212.178,0,0,100,2094
1787434537.346075,213.206,0,0,100,2094
1787434538.3729281,214.233,0,0,100,2094
1787434539.3998795,215.26,0,0,100,2094
1787434540.570838,216.431,0,0,100,2094
1787434541.5988178,217.459,0,0,94,2094
1787434542.6286433,218.489,0,0,100,2094
1787434543.661792,219.522,0,0,100,2094
1787434544.6918488,220.552,0,0,100,2094
1787434545.722014,221.582,0,0,100,2094
1787434546.7506363,222.611,0,0,100,2094
1787434547.7772024,223.638,0,0,100,2094
1787434548.808592,224.669,0,0,100,2094
1787434549.8378236,225.698,0,0,100,2094
1787434550.8673186,226.728,0,0,99,2094
1787434551.8945653,227.755,0,0,100,2094
1787434552.921003,228.781,0,0,100,2094
1787434553.9474325,229.808,0,0,100,2094
1787434554.9778075,230.838,0,0,100,2094
1787434556.005804,231.866,0,0,100,2094
1787434557.0330896,232.893,0,0,100,2094
1787434558.063438,233.924,0,0,100,2094
1787434559.0925834,234.953,0,0,100,2094
1787434560.12162,235.982,0,0,100,2094
1787434561.154002,237.014,0,0,99,2094
1787434562.1808522,238.041,0,0,100,2094
1787434563.2070386,239.067,0,0,100,2094
1787434564.2331667,240.094,0,0,100,2094
1787434565.2600598,241.12,0,0,100,2094
1787434566.2898145,242.15,0,0,100,2094
1787434567.31648,243.177,0,0,100,2094
1787434568.3438385,244.204,0,0,100,2094
1787434569.3735502,245.234,0,0,100,2094
1787434570.4020035,246.262,0,0,100,2094
1787434571.4331334,247.294,0,0,99,2094
1787434572.4659019,248.326,0,0,100,2094
1787434573.495632,249.356,0,0,100,2094
1787434574.5261652,250.387,0,0,100,2094
1787434575.5580761,251.418,0,0,100,2094
1787434576.5870366,252.447,0,0,100,2094
1787434577.6204503,253.481,0,0,99,2094
