timestamp,elapsed_s,rank,gpu_index,utilization_gpu_pct,memory_used_mib
1787410871.8160598,0.035,0,0,100,1636
1787410872.8535638,1.072,0,0,100,1636
1787410873.8789034,2.097,0,0,100,1636
1787410874.9047296,3.123,0,0,100,1636
1787410875.9351082,4.154,0,0,100,1636
1787410876.9697182,5.188,0,0,100,1636
1787410878.005361,6.224,0,0,100,1636
1787410879.0349915,7.254,0,0,100,1636
1787410880.0670705,8.286,0,0,0,1636
1787410881.106028,9.325,0,0,0,1650
1787410882.1383305,10.357,0,0,84,1830
1787410883.1744995,11.393,0,0,96,1998
1787410884.2183695,12.437,0,0,97,2024
1787410885.2504647,13.469,0,0,100,2024
1787410886.2980244,14.517,0,0,100,2024
1787410887.3301287,15.549,0,0,98,2024
1787410888.3629744,16.582,0,0,100,2024
1787410889.390368,17.609,0,0,98,2024
1787410890.4201052,18.639,0,0,100,2024
1787410891.4490962,19.668,0,0,100,2024
1787410892.4784498,20.697,0,0,96,2024
1787410893.50702,21.726,0,0,100,2024
1787410894.5427396,22.761,0,0,99,2026
1787410895.5745525,23.793,0,0,100,2026
1787410896.6030312,24.822,0,0,100,2026
1787410897.631133,25.85,0,0,99,2026
1787410898.6605492,26.879,0,0,100,2026
1787410899.6887062,27.907,0,0,99,2026
1787410900.7171009,28.936,0,0,100,2026
1787410901.747645,29.966,0,0,100,2060
1787410902.7822928,31.001,0,0,84,2060
1787410903.809941,32.028,0,0,100,2076
1787410904.8379266,33.056,0,0,100,2092
1787410905.8682387,34.087,0,0,100,2092
1787410906.8966198,35.115,0,0,100,2092
1787410907.924792,36.143,0,0,100,2092
1787410908.9546757,37.173,0,0,100,2092
1787410909.9816725,38.2,0,0,100,2092
1787410911.010464,39.229,0,0,100,2092
1787410912.038029,40.257,0,0,100,2092
1787410913.0668664,41.285,0,0,99,2092
1787410914.0983994,42.317,0,0,100,2092
1787410915.133022,43.352,0,0,99,2092
1787410916.1686943,44.387,0,0,100,2092
1787410917.1984763,45.417,0,0,95,2094
1787410918.2295635,46.448,0,0,100,2094
1787410919.2554655,47.474,0,0,100,2094
1787410920.2829533,48.501,0,0,100,2094
1787410921.3153205,49.534,0,0,98,2094
1787410922.3435595,50.562,0,0,100,2094
1787410923.3732734,51.592,0,0,100,2094
1787410924.4064014,52.625,0,0,99,2094
1787410925.4346352,53.653,0,0,100,2094
1787410926.4713912,54.69,0,0,99,2094
1787410927.5032735,55.722,0,0,100,2094
1787410928.544327,56.763,0,0,100,2094
1787410929.5724304,57.791,0,0,99,2094
1787410930.602975,58.822,0,0,100,2094
1787410931.6330628,59.852,0,0,99,2094
1787410932.6605344,60.879,0,0,100,2094
1787410933.6906676,61.909,0,0,100,2094
1787410934.7177377,62.936,0,0,97,2094
1787410935.7481394,63.967,0,0,100,2094
1787410936.7797704,64.998,0,0,99,2094
1787410937.8079412,66.026,0,0,100,2094
1787410939.6996164,67.918,0,0,39,2094
1787410940.7288337,68.947,0,0,66,2094
1787410941.7574954,69.976,0,0,100,2094
1787410942.7867103,71.005,0,0,99,2094
1787410943.8170855,72.036,0,0,100,2094
1787410944.8485703,73.067,0,0,99,2094
1787410945.8769772,74.096,0,0,100,2094
1787410946.9040096,75.123,0,0,100,2094
1787410947.9304616,76.149,0,0,100,2094
1787410948.961305,77.18,0,0,100,2094
1787410949.9896774,78.208,0,0,99,2094
1787410951.017774,79.236,0,0,100,2094
1787410952.0463908,80.265,0,0,100,2094
1787410953.0780659,81.297,0,0,99,2094
1787410954.1042054,82.323,0,0,100,2094
1787410955.1307971,83.349,0,0,99,2094
1787410956.162009,84.381,0,0,100,2094
1787410957.1900814,85.409,0,0,100,2094
1787410958.2195158,86.438,0,0,99,2094
1787410959.2510998,87.47,0,0,100,2094
1787410960.2789366,88.497,0,0,99,2094
1787410961.3082108,89.527,0,0,100,2094
1787410962.3357186,90.554,0,0,100,2094
1787410963.3626354,91.581,0,0,99,2094
1787410964.3916628,92.61,0,0,100,2094
1787410965.4186435,93.637,0,0,99,2094
1787410966.4482603,94.667,0,0,100,2094
1787410967.4765415,95.695,0,0,100,2094
1787410968.5043063,96.723,0,0,100,2094
1787410969.5353765,97.754,0,0,99,2094
1787410970.568787,98.787,0,0,100,2094
1787410971.596811,99.815,0,0,99,2094
1787410972.631208,100.85,0,0,100,2094
1787410973.6595085,101.878,0,0,100,2094
1787410974.6898956,102.908,0,0,100,2094
1787410975.7199497,103.938,0,0,100,2094
1787410976.751691,104.97,0,0,100,2094
1787410977.786597,106.005,0,0,100,2094
1787410978.817884,107.036,0,0,100,2094
1787410979.8480139,108.067,0,0,99,2094
1787410980.8797817,109.098,0,0,100,2094
1787410981.9068651,110.125,0,0,99,2094
1787410982.936429,111.155,0,0,100,2094
1787410983.9714036,112.19,0,0,100,2094
1787410985.0024893,113.221,0,0,100,2094
1787410986.0299466,114.248,0,0,100,2094
1787410987.0570786,115.276,0,0,100,2094
1787410988.089366,116.308,0,0,100,2094
1787410989.1291864,117.348,0,0,100,2094
1787410990.155894,118.374,0,0,100,2094
1787410991.1839142,119.402,0,0,100,2094
1787410992.212767,120.431,0,0,98,2094
1787410993.2440424,121.463,0,0,100,2094
1787410994.2737412,122.492,0,0,100,2094
1787410995.3049943,123.524,0,0,100,2094
1787410996.3343947,124.553,0,0,100,2094
1787410997.3675575,125.586,0,0,99,2094
